occupation_code,skill_id,skill_name,skill_type,relevance,is_trending
43-3031.00,25,enterprise resource planning erp software,software,6.0,True
43-3031.00,47,desktop communications software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,43,transaction server software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,12,data base user interface and query software,software,5.0,True
43-3041.00,28,office suite software,software,4.0,False
43-3041.00,26,spreadsheet software,software,5.0,True
43-3041.00,28,office suite software,software,5.0,True
43-3041.00,17,electronic mail software,software,5.0,True
43-3041.00,24,presentation software,software,5.0,True
43-3041.00,30,word processing software,software,5.0,True
43-3051.00,21,human resources software,software,4.0,False
43-3051.00,18,time accounting software,software,4.0,False
43-3051.00,18,time accounting software,software,4.0,False
43-3051.00,12,data base user interface and query software,software,5.0,True
43-3051.00,21,human resources software,software,4.0,False
43-3051.00,18,time accounting software,software,4.0,False
43-3051.00,18,time accounting software,software,4.0,False
43-3051.00,18,time accounting software,software,4.0,False
43-3051.00,18,time accounting software,software,4.0,False
43-3051.00,85,compliance software,software,4.0,False
43-3051.00,18,time accounting software,software,4.0,False
43-3051.00,12,data base user interface and query software,software,4.0,False
43-3051.00,18,time accounting software,software,4.0,False
43-3051.00,17,electronic mail software,software,4.0,False
43-3051.00,15,accounting software,software,4.0,False
43-3051.00,18,time accounting software,software,4.0,False
43-3051.00,21,human resources software,software,4.0,False
43-3051.00,21,human resources software,software,4.0,False
43-3051.00,36,business intelligence and data analysis software,software,4.0,False
43-3051.00,17,electronic mail software,software,4.0,False
43-3051.00,15,accounting software,software,5.0,True
43-3051.00,18,time accounting software,software,4.0,False
43-3051.00,18,time accounting software,software,4.0,False
43-3051.00,18,time accounting software,software,4.0,False
43-3051.00,18,time accounting software,software,6.0,True
43-3051.00,17,electronic mail software,software,4.0,False
43-3051.00,12,data base user interface and query software,software,5.0,True
43-3051.00,25,enterprise resource planning erp software,software,4.0,False
43-3051.00,25,enterprise resource planning erp software,software,4.0,False
43-3051.00,26,spreadsheet software,software,6.0,True
43-3051.00,18,time accounting software,software,4.0,False
43-3051.00,28,office suite software,software,6.0,True
43-3051.00,17,electronic mail software,software,6.0,True
43-3051.00,24,presentation software,software,5.0,True
43-3051.00,30,word processing software,software,5.0,True
43-3051.00,33,internet browser software,software,4.0,False
43-3051.00,25,enterprise resource planning erp software,software,4.0,False
43-3051.00,18,time accounting software,software,4.0,False
43-3051.00,27,financial analysis software,software,4.0,False
43-3051.00,25,enterprise resource planning erp software,software,4.0,False
43-3051.00,21,human resources software,software,5.0,True
43-3051.00,25,enterprise resource planning erp software,software,4.0,False
43-3051.00,25,enterprise resource planning erp software,software,5.0,True
43-3051.00,18,time accounting software,software,4.0,False
43-3051.00,18,time accounting software,software,4.0,False
43-3051.00,18,time accounting software,software,4.0,False
43-3051.00,21,human resources software,software,5.0,True
43-3051.00,18,time accounting software,software,4.0,False
43-3051.00,15,accounting software,software,4.0,False
43-3051.00,15,accounting software,software,4.0,False
43-3051.00,18,time accounting software,software,4.0,False
43-3051.00,15,accounting software,software,4.0,False
43-3051.00,21,human resources software,software,4.0,False
43-3051.00,18,time accounting software,software,4.0,False
43-3051.00,16,data base reporting software,software,4.0,False
43-3051.00,25,enterprise resource planning erp software,software,5.0,True
43-3051.00,15,accounting software,software,4.0,False
43-3051.00,18,time accounting software,software,4.0,False
43-3051.00,21,human resources software,software,4.0,False
43-3051.00,18,time accounting software,software,4.0,False
43-3051.00,18,time accounting software,software,4.0,False
43-3051.00,33,internet browser software,software,4.0,False
43-3051.00,25,enterprise resource planning erp software,software,6.0,True
43-3051.00,18,time accounting software,software,4.0,False
43-3061.00,25,enterprise resource planning erp software,software,4.0,False
43-3061.00,19,enterprise application integration software,software,4.0,False
43-3061.00,25,enterprise resource planning erp software,software,4.0,False
43-3061.00,15,accounting software,software,5.0,True
43-3061.00,69,inventory management software,software,4.0,False
43-3061.00,12,data base user interface and query software,software,5.0,True
43-3061.00,26,spreadsheet software,software,6.0,True
43-3061.00,28,office suite software,software,6.0,True
43-3061.00,17,electronic mail software,software,6.0,True
43-3061.00,24,presentation software,software,6.0,True
43-3061.00,11,document management software,software,5.0,True
43-3061.00,39,operating system software,software,5.0,True
43-3061.00,30,word processing software,software,6.0,True
43-3061.00,12,data base user interface and query software,software,5.0,True
43-3061.00,25,enterprise resource planning erp software,software,4.0,False
43-3061.00,25,enterprise resource planning erp software,software,5.0,True
43-3061.00,25,enterprise resource planning erp software,software,4.0,False
43-3061.00,25,enterprise resource planning erp software,software,4.0,False
43-3061.00,25,enterprise resource planning erp software,software,6.0,True
43-3061.00,33,internet browser software,software,4.0,False
43-3061.00,35,calendar and scheduling software,software,4.0,False
43-3071.00,17,electronic mail software,software,4.0,False
43-3071.00,11,document management software,software,4.0,False
43-3071.00,17,electronic mail software,software,4.0,False
43-3071.00,15,accounting software,software,4.0,False
43-3071.00,25,enterprise resource planning erp software,software,4.0,False
43-3071.00,25,enterprise resource planning erp software,software,4.0,False
43-3071.00,26,spreadsheet software,software,5.0,True
43-3071.00,17,electronic mail software,software,4.0,False
43-3071.00,28,office suite software,software,6.0,True
43-3071.00,17,electronic mail software,software,5.0,True
43-3071.00,24,presentation software,software,5.0,True
43-3071.00,39,operating system software,software,5.0,True
43-3071.00,30,word processing software,software,5.0,True
43-3071.00,15,accounting software,software,4.0,False
43-3071.00,15,accounting software,software,4.0,False
43-3071.00,12,data base user interface and query software,software,4.0,False
43-4011.00,15,accounting software,software,4.0,False
43-4011.00,11,document management software,software,5.0,True
43-4011.00,20,graphics or photo imaging software,software,5.0,True
43-4011.00,34,web page creation and editing software,software,4.0,False
43-4011.00,20,graphics or photo imaging software,software,5.0,True
43-4011.00,29,desktop publishing software,software,5.0,True
43-4011.00,20,graphics or photo imaging software,software,5.0,True
43-4011.00,27,financial analysis software,software,4.0,False
43-4011.00,14,customer relationship management crm software,software,4.0,False
43-4011.00,12,data base user interface and query software,software,5.0,True
43-4011.00,25,enterprise resource planning erp software,software,4.0,False
43-4011.00,26,spreadsheet software,software,6.0,True
43-4011.00,28,office suite software,software,6.0,True
43-4011.00,17,electronic mail software,software,6.0,True
43-4011.00,24,presentation software,software,6.0,True
43-4011.00,11,document management software,software,5.0,True
43-4011.00,60,object oriented data base management software,software,4.0,False
43-4011.00,30,word processing software,software,6.0,True
43-4011.00,47,desktop communications software,software,4.0,False
43-4011.00,25,enterprise resource planning erp software,software,5.0,True
